failure_modes,redundancy_systems,emergency_procedures,vibration_levels,acoustic_levels
guidance_failure,none,abort,1.6115779056894841,68.03860247832156
engine_failure,none,safe_mode,1.9529455294936982,92.91875836459751
structural_failure,single_redundancy,abort,5.8403123561689405,121.31153706047243
guidance_failure,single_redundancy,safe_mode,0.23725104008202824,129.58705051589823
structural_failure,dual_redundancy,abort,0.3141005018013243,110.89600303747727
engine_failure,dual_redundancy,land,8.305776713737597,86.80981209409704
engine_failure,dual_redundancy,safe_mode,9.458753337531602,89.57434137377697
guidance_failure,dual_redundancy,land,9.919392766078035,119.62371316962769
structural_failure,single_redundancy,land,0.9311034152276232,98.61723120417116
structural_failure,single_redundancy,safe_mode,5.83290955281957,81.26878394780097
structural_failure,none,land,4.776729669745871,122.07992967083831
engine_failure,dual_redundancy,abort,8.099403987257144,118.73910644351962
guidance_failure,dual_redundancy,safe_mode,6.055792648683025,97.53048765399336
engine_failure,none,safe_mode,9.749614510942232,67.9839705415604
engine_failure,dual_redundancy,land,0.5724534563154848,80.89205631451506
engine_failure,single_redundancy,safe_mode,1.482474985613631,82.15931711708174
engine_failure,dual_redundancy,land,1.7788481901852682,80.50128196566584
engine_failure,none,safe_mode,6.352104196740424,128.93540178193817
guidance_failure,single_redundancy,safe_mode,5.1983611749265455,91.37274143401916
structural_failure,none,land,3.6192013642604093,80.92654293343443
engine_failure,dual_redundancy,abort,2.757891091052632,125.63739134125011
guidance_failure,dual_redundancy,safe_mode,4.260157386726667,105.45926841936631
engine_failure,dual_redundancy,land,1.1943557056070153,79.42907649637797
engine_failure,dual_redundancy,safe_mode,3.980037648093804,98.86157352398021
engine_failure,none,abort,8.010111959427691,120.84757711649159
guidance_failure,none,safe_mode,6.196463917210634,96.21969364551364
structural_failure,none,land,1.2159191390447266,78.01719902250052
guidance_failure,dual_redundancy,abort,9.962080576852298,96.9672167143994
structural_failure,dual_redundancy,safe_mode,4.501165146186259,60.715975262618485
engine_failure,dual_redundancy,abort,2.677904821126642,124.94903111850098
guidance_failure,single_redundancy,land,7.409605409354838,60.19846978929683
engine_failure,dual_redundancy,abort,7.193733122234681,119.70565553895511
structural_failure,single_redundancy,safe_mode,6.84383757835846,87.18864973726365
guidance_failure,none,land,9.231463787295414,73.48062808473362
engine_failure,none,safe_mode,5.4069145944143715,101.74513877020868
guidance_failure,dual_redundancy,land,7.812902498641946,65.41076382946254
structural_failure,none,safe_mode,6.912367324612735,123.73127580723869
structural_failure,none,land,8.240538107246966,60.44118977471324
structural_failure,none,abort,0.6869815059169582,89.11802995946654
guidance_failure,dual_redundancy,abort,3.179535431201317,68.50522291924258
guidance_failure,single_redundancy,abort,6.849224905622341,85.38393576854943
engine_failure,single_redundancy,abort,8.3262737668916,120.2334333476537
structural_failure,none,abort,4.632436633085396,85.85726958716178
engine_failure,single_redundancy,abort,3.903202150002855,64.87048327428167
guidance_failure,single_redundancy,land,4.216694130524497,106.52779683863388
engine_failure,dual_redundancy,land,7.5647834399668135,126.38068200064731
engine_failure,single_redundancy,safe_mode,8.879376092987393,126.47279392271882
guidance_failure,none,abort,9.357721218981027,73.3253825017684
structural_failure,single_redundancy,abort,1.0831233932257411,61.157870750547126
structural_failure,single_redundancy,safe_mode,3.027037018956368,64.11477640109302
guidance_failure,dual_redundancy,abort,9.894209332707515,109.80112460415313
structural_failure,dual_redundancy,land,6.101382647407592,68.27651898963327
engine_failure,dual_redundancy,land,0.9380941498524553,113.01651356924049
guidance_failure,single_redundancy,land,3.7207784781146813,100.13234541580972
structural_failure,dual_redundancy,abort,6.2581034140010825,89.139252381131
guidance_failure,none,land,8.49646712153915,61.9052402789874
engine_failure,none,safe_mode,7.592624655024793,126.59272484976003
guidance_failure,dual_redundancy,abort,7.440044093067973,128.93866985248397
engine_failure,none,abort,1.2737479498210003,112.82338731950213
structural_failure,dual_redundancy,land,6.28516565523204,81.79589077833765
structural_failure,dual_redundancy,safe_mode,7.8158343915813155,81.62765195858302
guidance_failure,dual_redundancy,abort,5.0964332001589945,63.395626993341445
engine_failure,dual_redundancy,safe_mode,5.707992504745545,125.41784952168595
guidance_failure,single_redundancy,land,4.178324535571958,82.17825416178614
guidance_failure,none,abort,4.231995379675767,117.14110014735982
structural_failure,none,safe_mode,8.712688657313702,66.92501393248381
structural_failure,single_redundancy,safe_mode,6.410836044410443,98.82266237060549
structural_failure,dual_redundancy,safe_mode,1.7823598242045613,110.98991744699535
guidance_failure,single_redundancy,abort,4.090618686819839,94.29726363313549
guidance_failure,single_redundancy,safe_mode,6.404693829848186,117.85318581230626
structural_failure,dual_redundancy,land,7.072181288196892,82.14081200923111
structural_failure,none,safe_mode,6.479013134254212,104.25956047631851
engine_failure,dual_redundancy,land,9.872909485388758,111.64917545991963
engine_failure,single_redundancy,safe_mode,3.2920638615256257,99.50527273251417
engine_failure,single_redundancy,abort,7.553687349126643,104.47560469477936
engine_failure,none,abort,0.22211311706243242,109.89302807378252
engine_failure,single_redundancy,abort,0.07800620803826819,65.61844424755093
engine_failure,dual_redundancy,land,4.063427773988507,89.65267764882292
guidance_failure,dual_redundancy,abort,1.630688170403558,77.07855373414803
structural_failure,dual_redundancy,land,2.0350983614169493,108.10165860388122
structural_failure,dual_redundancy,safe_mode,7.495991510912407,62.43700671166536
guidance_failure,single_redundancy,safe_mode,8.991219513623683,113.11041331821299
engine_failure,none,safe_mode,7.486259768650983,110.96896016748258
engine_failure,dual_redundancy,abort,7.326436792606298,104.13595395140334
structural_failure,none,safe_mode,1.833598609971393,66.15672441539931
guidance_failure,none,land,1.6777768804175586,81.73268205310795
guidance_failure,none,safe_mode,4.867121938875281,70.24479443545377
engine_failure,none,abort,5.559643159651312,96.62160857183443
structural_failure,none,safe_mode,5.4821067154846395,60.331945851028294
engine_failure,none,abort,7.5704023531389275,94.92074437723096
guidance_failure,single_redundancy,land,2.197185255931174,91.14668085016405
engine_failure,single_redundancy,land,4.9703569483746,86.88901834185705
engine_failure,single_redundancy,land,9.581557318191638,72.53652617384415
engine_failure,single_redundancy,safe_mode,7.038145177621388,104.4367971447079
guidance_failure,single_redundancy,safe_mode,1.4045996834827401,69.2762637100234
engine_failure,single_redundancy,land,1.655867765308956,118.13528477362931
structural_failure,none,land,0.5916596046673561,84.52953610634124
structural_failure,dual_redundancy,safe_mode,5.177100458404839,75.73661572437501
engine_failure,single_redundancy,safe_mode,3.6589991292556014,125.88083842101346
engine_failure,single_redundancy,land,3.9725751453870517,66.96266400082101
structural_failure,none,abort,4.40058178859484,106.6522242786674
structural_failure,dual_redundancy,land,3.3896812094655573,82.95017721727567
guidance_failure,single_redundancy,land,8.475608302610658,97.80445422952997
structural_failure,dual_redundancy,land,5.397759479272441,79.76671159141459
guidance_failure,single_redundancy,land,6.669744699745004,113.02473622509243
structural_failure,none,abort,3.85658461874352,93.06862656548977
engine_failure,single_redundancy,safe_mode,3.8287606299943686,74.51324386510936
engine_failure,dual_redundancy,land,6.240899363955188,89.00214343743332
structural_failure,dual_redundancy,safe_mode,7.330173022940636,78.49546946325782
guidance_failure,single_redundancy,land,0.9135940345909632,67.26858662860462
structural_failure,none,land,3.7511396569191002,111.46929564036358
structural_failure,none,land,1.735789631425605,126.29691372685474
engine_failure,dual_redundancy,safe_mode,5.892685001276772,72.92336692757473
engine_failure,dual_redundancy,safe_mode,9.287575312041549,73.31272091359898
guidance_failure,none,land,4.908528808849128,121.19868174475238
guidance_failure,none,safe_mode,1.2504263183087105,68.70203092313663
guidance_failure,dual_redundancy,land,0.002720372011095762,100.68757437907875
engine_failure,none,safe_mode,1.4262149665596735,119.89185860953678
engine_failure,none,land,1.8635505795506302,84.45864913178457
guidance_failure,single_redundancy,safe_mode,1.2835161037992249,70.61855300545051
structural_failure,single_redundancy,safe_mode,6.701968633612666,110.93431165670775
structural_failure,none,abort,5.932889069475955,87.12098329290168
guidance_failure,dual_redundancy,land,2.26641363551218,65.31873103565547
guidance_failure,single_redundancy,abort,6.3141948087805,73.3564848985587
structural_failure,single_redundancy,land,6.122671061903749,84.91034126311791
engine_failure,none,safe_mode,1.4039045653889526,91.72227014361906
structural_failure,dual_redundancy,safe_mode,9.391864634042067,106.88339478235277
engine_failure,none,land,7.34982220041804,121.75306832034204
structural_failure,dual_redundancy,abort,2.005316786526631,118.62163448598247
structural_failure,single_redundancy,safe_mode,5.667890146556306,80.2661346839976
guidance_failure,single_redundancy,abort,8.233160424633535,84.95643067658006
structural_failure,none,abort,1.969103335936151,92.08840633422764
engine_failure,dual_redundancy,safe_mode,7.320484855961874,123.81852317934583
engine_failure,none,land,4.2878965338014705,70.08574067027297
guidance_failure,none,land,8.462125571368816,64.70884148271335
guidance_failure,single_redundancy,land,1.6853189236060673,102.66170351856461
engine_failure,dual_redundancy,safe_mode,5.138008673890827,83.77664819835749
guidance_failure,single_redundancy,land,5.164611014342519,82.39818908763587
guidance_failure,dual_redundancy,abort,4.821065042505824,118.1945261198052
engine_failure,single_redundancy,safe_mode,1.7366971309373114,118.50495650211889
engine_failure,none,land,2.2976287876310364,74.54548545627074
engine_failure,dual_redundancy,safe_mode,1.7811423661926173,128.50891860801056
guidance_failure,single_redundancy,land,4.976035600284789,87.24995205795072
structural_failure,single_redundancy,land,7.321421239405894,72.70634949716673
guidance_failure,dual_redundancy,land,5.284759596337485,121.18623236899282
engine_failure,none,safe_mode,0.5452010758618953,60.04493982901724
structural_failure,dual_redundancy,land,9.167059905035016,101.96502929727708
guidance_failure,none,abort,6.689751455357598,72.9489555266725
structural_failure,dual_redundancy,safe_mode,9.083663755490342,71.03455505793313
engine_failure,single_redundancy,safe_mode,4.449215959400257,74.96333056741464
structural_failure,none,abort,0.8661427698007629,91.7346036438257
engine_failure,none,safe_mode,3.335562902842464,105.30487365337602
guidance_failure,dual_redundancy,abort,6.528017413883966,71.44811059760637
structural_failure,none,abort,7.588114634036848,124.75147289470296
guidance_failure,none,abort,8.103852204406955,91.35511534038491
structural_failure,single_redundancy,safe_mode,1.629036193925576,121.64649985339915
structural_failure,single_redundancy,safe_mode,8.742764485564283,115.61206461142751
engine_failure,dual_redundancy,land,2.01897359379285,65.75299065282559
engine_failure,dual_redundancy,land,6.813938958390522,117.93177921515078
engine_failure,dual_redundancy,safe_mode,7.867886801876822,101.43199601591306
engine_failure,single_redundancy,abort,5.5173191003838395,123.58748441558144
engine_failure,none,safe_mode,2.477725975808962,110.32481481377329
guidance_failure,none,abort,3.055674595618246,84.29588186496807
engine_failure,single_redundancy,safe_mode,2.8733319253768586,70.74277180744184
engine_failure,none,safe_mode,6.403618920228827,112.19071966637094
guidance_failure,none,safe_mode,2.4214651735039383,81.84954132724764
structural_failure,single_redundancy,abort,1.7074666783629322,109.30846280762502
engine_failure,single_redundancy,abort,5.204897281313768,70.91283357094434
structural_failure,dual_redundancy,abort,3.6833219459298605,70.7318779691036
guidance_failure,none,land,6.821665787454134,117.205370786416
structural_failure,dual_redundancy,land,3.3109515647579393,65.96719324671443
guidance_failure,single_redundancy,safe_mode,4.13075189331529,65.7007078727682
engine_failure,single_redundancy,safe_mode,7.024225794329433,102.86481646914584
engine_failure,none,land,5.536128735155042,109.94911931398485
structural_failure,single_redundancy,safe_mode,0.3171053115371547,107.49293472059026
engine_failure,dual_redundancy,land,2.128650464691896,114.33475458373786
engine_failure,dual_redundancy,safe_mode,0.7449088563435979,107.68959591934745
structural_failure,none,abort,3.114565918301447,89.11127591020383
engine_failure,dual_redundancy,safe_mode,2.0683623652658056,65.71189485937606
guidance_failure,none,safe_mode,8.207136182356487,73.0168013572515
guidance_failure,dual_redundancy,land,7.804650780153423,124.64301497695709
engine_failure,none,abort,8.038960227372653,103.52889609736161
guidance_failure,dual_redundancy,land,6.9815883022315015,118.21450584163912
guidance_failure,dual_redundancy,land,5.8579605387342015,82.94143476063881
engine_failure,single_redundancy,safe_mode,9.54021270663126,88.6100712708075
guidance_failure,single_redundancy,safe_mode,2.8836585596524333,83.7238284633418
structural_failure,dual_redundancy,safe_mode,1.0892641912391454,98.0888378358988
structural_failure,single_redundancy,land,2.316878832023115,83.25834236054669
structural_failure,single_redundancy,land,6.598052252613952,74.01765812064801
guidance_failure,none,abort,7.607869703810163,94.95887466114323
engine_failure,single_redundancy,land,7.057595741232379,85.07410838940044
structural_failure,none,abort,3.365468674761294,90.51734427148342
structural_failure,single_redundancy,abort,7.895873636064231,61.3322653518456
guidance_failure,single_redundancy,safe_mode,3.0329517436584474,90.73907964704352
guidance_failure,dual_redundancy,abort,0.0644461930615714,78.5935364369708
structural_failure,single_redundancy,abort,7.470180556043036,85.12017674134113
structural_failure,single_redundancy,land,3.6724328713718424,128.7670188333244
engine_failure,dual_redundancy,abort,0.3830319473784938,123.7482735395653
guidance_failure,none,abort,3.6127333285689165,102.82780097608891
structural_failure,single_redundancy,safe_mode,7.844750057502815,95.65128283998928
guidance_failure,none,safe_mode,1.849891306840844,109.18750285946916
structural_failure,single_redundancy,land,7.65037069581304,97.52768281597197
engine_failure,none,abort,5.682782175446983,84.5369553254422
structural_failure,dual_redundancy,land,1.9243139459060932,107.89310984869576
engine_failure,dual_redundancy,abort,5.29501310155381,70.74127868505502
guidance_failure,single_redundancy,safe_mode,2.0338613884965326,105.3151598326194
engine_failure,dual_redundancy,land,5.997904846605897,129.76067935159222
engine_failure,dual_redundancy,land,7.072307741372264,123.24149582414776
guidance_failure,dual_redundancy,abort,6.740611403066101,73.49097026871522
engine_failure,dual_redundancy,safe_mode,4.11984448276489,116.34506018136273
engine_failure,dual_redundancy,land,6.626696441931529,65.27159930998937
engine_failure,dual_redundancy,land,7.1064480138301285,107.38673138941814
engine_failure,single_redundancy,land,1.0155792630230531,61.66958134875268
guidance_failure,single_redundancy,land,3.4296491307018706,77.42835510827044
guidance_failure,dual_redundancy,safe_mode,0.9549185845092023,80.76563770321451
structural_failure,dual_redundancy,land,6.457263324161535,61.55670533921695
guidance_failure,single_redundancy,abort,2.693587705047938,84.80533964523059
engine_failure,single_redundancy,safe_mode,5.8896050873963155,128.76614569224375
structural_failure,none,land,4.800833358526187,95.84825079893204
guidance_failure,none,land,1.942711714452049,122.78054556304527
engine_failure,single_redundancy,abort,0.42167414932372305,64.62240401341552
guidance_failure,single_redundancy,abort,2.5483988683251004,89.62810748162481
structural_failure,dual_redundancy,land,9.994548685426148,80.1252519958199
engine_failure,none,land,2.053805835280765,120.25901095146835
structural_failure,dual_redundancy,safe_mode,0.4298389708507655,119.47124210874136
structural_failure,none,safe_mode,3.470470867661284,85.54422565034655
guidance_failure,dual_redundancy,abort,6.114867273472506,90.61292677384762
structural_failure,single_redundancy,abort,4.418230468490875,108.81560405752333
structural_failure,none,abort,1.7089792906737056,90.23539285093989
engine_failure,dual_redundancy,abort,9.150436202727914,76.93090955672862
guidance_failure,dual_redundancy,abort,4.926927170280656,125.87204401831697
engine_failure,none,abort,8.640620135152657,105.18980622638182
structural_failure,single_redundancy,safe_mode,5.133649171066317,124.8455080950809
engine_failure,single_redundancy,safe_mode,1.1135983275792216,65.10153244722653
engine_failure,single_redundancy,land,7.2583504446602305,66.537550154542
structural_failure,none,land,6.001580966206568,114.97375590268632
engine_failure,dual_redundancy,abort,3.454497220685786,70.03566396758089
structural_failure,single_redundancy,abort,8.49839495209782,114.3434337444155
guidance_failure,single_redundancy,safe_mode,8.832094493599978,97.27434671747599
guidance_failure,single_redundancy,abort,5.260134703814008,125.3349474905781
guidance_failure,none,abort,3.006721966711925,108.42860871878034
guidance_failure,dual_redundancy,land,6.993280160199432,88.23215086856229
structural_failure,dual_redundancy,land,5.2113985977590085,115.26426818154619
structural_failure,single_redundancy,abort,0.8240009658411385,80.67612489975454
engine_failure,single_redundancy,safe_mode,0.6138171809156812,127.68076928311625
engine_failure,single_redundancy,land,0.3499939823155118,108.06745489427315
engine_failure,none,abort,5.968789838739337,71.91789794677807
engine_failure,single_redundancy,land,1.6128741945386615,72.61083964726332
structural_failure,single_redundancy,land,9.111553185302554,65.31780387844101
structural_failure,dual_redundancy,abort,7.347976871572596,106.65398951328524
structural_failure,none,land,3.498840282973381,92.3674732089556
guidance_failure,none,safe_mode,0.0951308924916161,90.89821831814291
structural_failure,dual_redundancy,safe_mode,5.360830528782494,100.72797170372397
structural_failure,single_redundancy,safe_mode,4.4315768097742145,73.55398679311418
structural_failure,none,land,3.64622562193611,113.64039741705967
engine_failure,none,safe_mode,2.4845266685720366,70.65719015724552
structural_failure,dual_redundancy,safe_mode,5.863745201997581,107.54979184480626
guidance_failure,single_redundancy,abort,1.445412964254833,103.71403828264528
structural_failure,dual_redundancy,safe_mode,7.879281495108855,116.82034724431858
guidance_failure,single_redundancy,safe_mode,0.11360161627555931,121.3426212242905
guidance_failure,dual_redundancy,safe_mode,4.852715494321071,122.06393250389598
guidance_failure,dual_redundancy,abort,7.6122878120252295,128.6879032829815
structural_failure,single_redundancy,land,0.018071106277532945,60.524699758215704
structural_failure,none,safe_mode,9.149906659298562,61.241607228836564
guidance_failure,single_redundancy,land,9.90385170117857,119.29031195914553
engine_failure,none,abort,0.7877689433751578,127.24960769228169
structural_failure,none,abort,6.6051055504981715,106.49998136906149
engine_failure,single_redundancy,land,4.5767022082886495,62.40626881096616
guidance_failure,single_redundancy,abort,8.933900075670135,81.74922902501388
guidance_failure,single_redundancy,abort,0.7103484130118898,78.56274605136366
engine_failure,none,land,2.0244093226179496,91.73820561213813
guidance_failure,none,safe_mode,4.596927780962692,76.26040679660862
structural_failure,none,safe_mode,0.49469483189666486,115.15797467843484
engine_failure,single_redundancy,abort,8.978587041015032,100.22966317664553
structural_failure,none,land,3.4340230100215297,114.0093007644168
guidance_failure,dual_redundancy,safe_mode,1.064992730932366,78.03398429424848
structural_failure,single_redundancy,abort,5.46668568712885,75.76932965670345
engine_failure,dual_redundancy,safe_mode,4.793114203677817,122.41718216964966
structural_failure,single_redundancy,land,3.001870027518123,103.79145776847062
structural_failure,single_redundancy,abort,0.5645145062023771,76.29541245410189
structural_failure,dual_redundancy,safe_mode,9.24781262810905,126.85211347175121
engine_failure,dual_redundancy,land,8.296731917107726,118.3900571381694
structural_failure,single_redundancy,land,2.1721075367221774,108.25558788760685
guidance_failure,single_redundancy,safe_mode,0.4856458899934546,62.3406669477136
engine_failure,single_redundancy,safe_mode,0.31130238356702256,91.14731195356194
guidance_failure,dual_redundancy,abort,0.9282740091653685,103.37161910135194
engine_failure,none,abort,7.075295032660197,70.20958402188643
guidance_failure,single_redundancy,land,5.2445951535156095,129.6684918751621
engine_failure,dual_redundancy,abort,8.5431895288667,90.27479544365067
structural_failure,single_redundancy,safe_mode,1.570665455026542,98.84298562857862
engine_failure,single_redundancy,land,8.085626673321691,113.72370118222219
engine_failure,dual_redundancy,land,5.657944643181038,82.3491550839049
guidance_failure,dual_redundancy,land,6.205029712398584,99.13266213296771
engine_failure,single_redundancy,abort,4.903686789387711,60.49529041626711
structural_failure,none,abort,9.24131189640484,63.8042146723209
engine_failure,dual_redundancy,land,4.760506211850505,65.5311913389452
structural_failure,none,abort,7.668848902266975,94.34493537497497
structural_failure,single_redundancy,safe_mode,5.589725001402037,100.95425399439324
engine_failure,none,safe_mode,0.7481132407687496,87.68434756091824
guidance_failure,single_redundancy,land,4.193801677265761,70.46494010103329
structural_failure,dual_redundancy,abort,6.440336533213172,95.16023428361325
structural_failure,dual_redundancy,abort,1.109151142469178,129.87172469188664
structural_failure,dual_redundancy,safe_mode,8.601957336339833,61.591522366769524
guidance_failure,dual_redundancy,safe_mode,6.812728211430938,114.61140366327241
structural_failure,none,abort,6.304462840357053,125.6581700193216
structural_failure,dual_redundancy,land,5.138475320752704,99.31625769055651
engine_failure,none,abort,9.930814867636762,81.29715227588991
guidance_failure,none,land,9.21111099894334,118.24211211767961
engine_failure,single_redundancy,land,9.11683330060087,76.00959730241587
engine_failure,dual_redundancy,safe_mode,7.945670092643917,118.09674608230225
guidance_failure,none,abort,8.150847365805102,129.2509317958718
engine_failure,none,safe_mode,5.931623282140271,102.12637380867818
guidance_failure,single_redundancy,land,5.75975593156946,107.31373798795738
structural_failure,single_redundancy,abort,4.989175163895626,61.853745761422225
structural_failure,none,land,4.162276799131815,103.28634993262898
engine_failure,none,land,0.20702813503593376,105.96208629984068
engine_failure,dual_redundancy,safe_mode,1.1567700188664332,107.08206520091909
engine_failure,none,safe_mode,7.794703255549493,71.22505527764493
guidance_failure,dual_redundancy,safe_mode,5.051045027648636,112.85694946333182
structural_failure,dual_redundancy,land,5.361388440744909,123.80337528275719
engine_failure,dual_redundancy,land,7.383946238059147,91.09872342270833
guidance_failure,dual_redundancy,abort,2.728475625443476,129.38428748431227
guidance_failure,single_redundancy,safe_mode,5.6480531503578355,100.7295695401136
structural_failure,none,abort,7.1287064617674964,84.76404409491653
structural_failure,single_redundancy,land,9.56700710058567,60.525156439595094
guidance_failure,dual_redundancy,abort,8.790388653665644,81.3612675046822
engine_failure,dual_redundancy,abort,2.638050638788416,96.75202616208672
structural_failure,none,safe_mode,8.171078205504747,117.82741323509613
structural_failure,single_redundancy,abort,7.538289806322194,106.67673528974345
structural_failure,dual_redundancy,land,3.8834416198288446,88.53350971577711
structural_failure,dual_redundancy,abort,7.295754421938043,70.84436020649099
structural_failure,none,land,8.992602842211472,72.37122511132958
guidance_failure,dual_redundancy,safe_mode,1.2245936896611664,123.79494345689037
engine_failure,none,safe_mode,9.909022650244482,100.99740901627757
engine_failure,dual_redundancy,abort,4.066002250233347,63.39581730350581
engine_failure,single_redundancy,safe_mode,9.979060198006888,80.24050178876105
guidance_failure,single_redundancy,land,0.4109606056357429,90.86571764628142
guidance_failure,single_redundancy,land,4.202556884986782,90.9192520507014
structural_failure,single_redundancy,safe_mode,7.668311574537409,69.14079571608627
structural_failure,single_redundancy,land,0.19788246062335868,101.17375036227729
structural_failure,dual_redundancy,abort,2.307982645032658,129.63079667837292
guidance_failure,dual_redundancy,land,9.487123063911417,81.02495028695627
engine_failure,dual_redundancy,land,5.568193792027634,92.38178940012733
structural_failure,single_redundancy,safe_mode,4.264012870544605,117.4370055094944
engine_failure,single_redundancy,abort,9.720620384765603,128.85913707938784
guidance_failure,none,safe_mode,3.2253015386593686,92.23046680029859
structural_failure,single_redundancy,safe_mode,2.2880424985159573,102.99501314002325
engine_failure,dual_redundancy,abort,3.0140053005565792,124.65498849935443
engine_failure,single_redundancy,abort,8.846658976412618,109.49111704088074
engine_failure,single_redundancy,abort,1.6841352832991496,77.10203963218197
engine_failure,dual_redundancy,land,2.127126484117606,95.30952419146067
guidance_failure,dual_redundancy,land,4.285534042484236,124.53657762518961
structural_failure,none,land,4.5119197590831375,61.250225123583924
engine_failure,dual_redundancy,safe_mode,1.552407152317018,60.020777093816285
structural_failure,single_redundancy,land,2.2804796804768057,65.9292532982214
structural_failure,single_redundancy,safe_mode,6.490331727820595,110.49150204755534
engine_failure,none,safe_mode,4.162662878671296,107.6834176279603
engine_failure,single_redundancy,abort,5.114159097436057,121.60067766219274
guidance_failure,dual_redundancy,abort,9.92480283667559,101.37958312974948
engine_failure,single_redundancy,abort,8.990090520999702,64.33806785543277
guidance_failure,none,land,6.958973575615069,82.92240883834569
engine_failure,none,land,6.519770549754952,86.7506735599005
structural_failure,dual_redundancy,safe_mode,5.391817097338828,128.5710939799346
structural_failure,none,abort,9.864405071938156,98.64506025516108
engine_failure,dual_redundancy,safe_mode,1.2374245817740837,84.3825069079781
guidance_failure,none,land,0.42371923298300307,72.64317848786503
engine_failure,single_redundancy,safe_mode,9.840819633222843,101.5620329136047
engine_failure,single_redundancy,land,7.382351010106057,126.89818765446981
engine_failure,single_redundancy,abort,8.143910867563962,97.61526184686217
structural_failure,single_redundancy,land,7.855812330057517,88.52569209045363
engine_failure,none,safe_mode,2.7487264976325196,112.42595944445142
engine_failure,none,safe_mode,2.26715969360912,94.93963058644496
structural_failure,none,abort,1.8174642388618933,113.47202345514833
structural_failure,single_redundancy,abort,2.415228393627935,63.30915687477979
engine_failure,single_redundancy,abort,4.240692116803818,81.09025172885457
structural_failure,dual_redundancy,abort,7.882079346513374,124.2805259021626
engine_failure,single_redundancy,safe_mode,4.753907384640951,105.7987265660615
structural_failure,single_redundancy,abort,3.286193886465667,65.33172322095098
structural_failure,single_redundancy,safe_mode,0.315253376371869,121.0171828721922
structural_failure,none,abort,9.576251703916123,93.38727830082863
engine_failure,none,abort,3.5859964532126476,99.33077811374176
guidance_failure,dual_redundancy,land,7.910075373208797,102.4604339499756
guidance_failure,none,land,8.363983866843581,69.23487981971473
structural_failure,none,land,7.477713864138319,106.93788674974353
guidance_failure,dual_redundancy,land,5.825685567352456,108.88314415853215
guidance_failure,single_redundancy,land,1.4264918766198242,109.57343742452949
engine_failure,single_redundancy,safe_mode,4.8360621366031715,67.08739198378152
engine_failure,single_redundancy,abort,4.807702633105771,115.43582991632479
engine_failure,dual_redundancy,safe_mode,2.857102527836547,62.72328787357859
guidance_failure,none,land,8.712374872314996,94.07892252572972
engine_failure,none,land,1.877995805323276,61.42643604739395
guidance_failure,single_redundancy,abort,8.555994957891526,97.52171198510061
structural_failure,single_redundancy,abort,6.833333778264419,109.38980134781349
engine_failure,single_redundancy,abort,9.397578549414442,129.42361545476905
engine_failure,dual_redundancy,land,9.302959736423166,67.79318411242754
guidance_failure,none,land,7.936653219249553,126.45122770318721
engine_failure,single_redundancy,land,5.006887137381042,128.47197410668892
structural_failure,dual_redundancy,land,3.3606181195028153,71.55143155699136
engine_failure,dual_redundancy,safe_mode,6.999508615810175,114.37609856959685
engine_failure,dual_redundancy,land,6.450802186665338,102.13540360484046
guidance_failure,dual_redundancy,abort,0.6752055964182513,60.44589606574653
guidance_failure,single_redundancy,land,8.62705077895327,91.26753812147956
structural_failure,dual_redundancy,abort,2.8401561250686216,111.70019154047026
guidance_failure,none,abort,1.7849973028467792,94.74017814533059
structural_failure,none,land,5.374291720753751,121.68675443677341
guidance_failure,dual_redundancy,safe_mode,0.10227560388070045,114.98025655595413
structural_failure,single_redundancy,abort,4.836613343187031,70.73610088977995
structural_failure,dual_redundancy,land,7.784891637288949,82.97385683538457
structural_failure,dual_redundancy,abort,8.682186420620477,119.84956530582949
guidance_failure,single_redundancy,land,0.7782249157250176,123.64478925953077
guidance_failure,none,land,4.7955176787679505,70.28451160609687
guidance_failure,none,abort,5.536189100110342,86.47778547391309
structural_failure,dual_redundancy,abort,3.84304777078478,102.0735919225965
engine_failure,dual_redundancy,safe_mode,1.4380192554539506,121.40405304248279
engine_failure,dual_redundancy,land,6.062892328565353,94.77836773400996
guidance_failure,none,abort,7.470945460597141,63.0151541766832
engine_failure,none,abort,3.0123561544687174,97.00314093196059
guidance_failure,single_redundancy,land,9.209322556417936,91.39406873155319
guidance_failure,single_redundancy,abort,2.625880591209959,109.80220087687846
guidance_failure,none,safe_mode,3.6409979891225728,65.6501748355758
structural_failure,dual_redundancy,abort,1.4424905601711002,75.59500274910644
guidance_failure,none,abort,6.154351328941131,103.90145591479137
guidance_failure,dual_redundancy,safe_mode,0.768538108029988,122.9797400959558
structural_failure,single_redundancy,land,2.5649055857795133,87.50409845869164
engine_failure,single_redundancy,abort,6.967137597326668,70.6120551361783
structural_failure,single_redundancy,abort,6.2159609866319325,88.45902610031446
structural_failure,none,safe_mode,3.3173998729078216,104.13718565214245
structural_failure,none,land,7.170492766731301,84.76233064805228
guidance_failure,single_redundancy,abort,7.685170652190871,119.40905565268147
guidance_failure,none,abort,1.164630505451505,116.70263089038116
engine_failure,dual_redundancy,land,7.318133983829282,121.88326933595198
structural_failure,none,land,5.166809804094515,105.49696730965532
guidance_failure,single_redundancy,land,1.357072365325216,90.67797384087704
guidance_failure,dual_redundancy,safe_mode,3.926411241243053,104.13425485295801
guidance_failure,single_redundancy,land,0.867177286408658,83.99213835846112
