thrust,fuel_type,fuel_mass,dry_mass,specific_impulse,stages,stage_mass,stage_thrust,stage_burn_time,structural_integrity
8625.58426449134,solid,755466.8607729475,367141.703873653,406.39444305839413,3,102043.18939215402,4235.629590762019,142.27374698768136,0.9453571405942588
9306.440543518698,solid,291804.87991049676,364302.73601194774,374.3008749121201,3,184955.94329292938,3926.9409399650312,276.1168101498343,0.9744337851958998
8935.049679173271,hybrid,300272.99086423,376929.3359382701,449.7338456585943,3,162069.8588422763,2013.734609487241,440.9292380630593,0.975481770046705
5607.891882920687,solid,694665.4714786091,184793.02137885426,370.0871186746997,1,176031.41684928793,4152.538883454109,455.3904312610871,0.8721162591097765
6680.013311813182,liquid,487297.95029267407,250193.6092164989,289.24610554157084,1,134388.85078082414,4506.399514950386,411.4726403834155,0.8592447708780946
6723.484214543681,solid,700874.3993638104,389062.2322534993,324.9297817794946,2,99652.64153167779,4883.42900126773,152.58198180430446,0.9815142632287196
7975.343320470702,liquid,527954.2855333852,365136.5963213693,315.20034218880744,1,185777.32179290304,3080.8681188716055,466.8886134998246,0.8873244384656233
6334.158308686997,solid,535821.4200896707,189875.55112127576,447.0704156836473,2,65621.50320050213,2119.8834147754274,393.4782469724692,0.9944081988589049
9361.48957937504,solid,526910.5523820217,135965.39651418486,348.5738555289918,3,135847.32951299567,2403.5840190463236,151.07897837812578,0.8352870479555978
9426.608061988769,hybrid,494503.2889747036,360700.49468936794,211.54214192891868,2,51806.77963215146,3134.874083356235,287.55699017841175,0.8131451747332582
7690.097225092179,hybrid,706590.0111996172,120156.32090190037,349.9731801690716,2,96976.9839826076,4992.976273989943,306.22994099739356,0.8575063733742119
8228.908760070737,liquid,423736.3369935853,308486.7267262126,370.9590508859452,2,91980.93223783675,2946.8974149016817,416.651391940728,0.8422497394775719
5549.375358103885,liquid,536487.0252340281,226922.79780978564,232.69086138931974,1,179156.89880210365,2898.731564245295,501.28557404492136,0.8292265256965743
5999.033257741085,hybrid,463253.95165143086,202765.35366625857,206.10209469712228,2,182749.09887502712,2384.8962313342313,450.6938664521305,0.9738382882556527
9585.3122097455,solid,304453.9834849123,108011.04706279669,321.8776690730648,2,132086.0144333756,2199.5638648540807,421.79540939209335,0.9794216618559448
9190.03113789798,solid,717693.6744124797,238593.72060549448,231.33356854785032,1,87510.54735615943,3955.079379443635,105.0940391364098,0.9126594301608588
8227.787940736853,liquid,599350.5793406151,375322.96490690304,295.96611921946544,1,112319.79975793007,2906.7690092418056,258.8993169001489,0.8951058675150101
8654.3719275456,solid,644723.6249269503,122489.79453404411,284.1797311537881,3,57424.511210778,3363.4679560985946,522.0096027383636,0.905478183936339
7580.766849942027,liquid,353011.9454829983,346915.1263679301,381.4863326368179,2,70043.88596738863,4088.140825489868,144.61985416961448,0.9061817454466725
9372.749973851674,solid,474024.8828568744,256324.51098443876,425.3680828158368,3,156430.46554984362,3609.872012356481,578.8988041005796,0.910699022972222
9590.467240945156,solid,418344.92231771455,105929.32415043231,350.92991467100205,3,152332.2373046633,4484.1526122538535,243.82598221383927,0.9011546153535458
9210.90197597797,solid,305257.2323352957,231859.34604687613,204.54589999769445,3,74530.0485531922,3277.3922977099937,76.99700178671738,0.8747454746534231
9651.957729310176,liquid,301110.97896796215,140779.96639621828,347.78019132728286,3,173301.75760019338,4657.304199044516,322.5433523606691,0.9527948023687276
9170.69120552074,solid,687538.2658074049,177294.33441454812,419.02945891468016,1,195272.346523072,2410.778842291574,335.09839390639803,0.8058771642408082
7085.92144621783,liquid,749961.1586141471,126622.09087486098,291.6458352131583,2,147684.53488018244,2239.935052446447,114.28101055137662,0.9610971341969657
8023.603367509708,liquid,294556.93721352937,219603.8940461716,239.55985758440252,1,71667.91178156085,3995.184621615773,170.70392205049924,0.8775241160640068
7991.6311347189585,hybrid,725886.3693702193,182904.30960285047,211.76347968700628,1,194739.56100057968,2319.8081805804636,232.45837368697272,0.8382943655173204
6784.141491476651,solid,721334.8846586947,309837.9587806101,312.91626677598185,2,92305.60106800543,2094.2311170474422,427.5983452004444,0.9316521903083166
6830.307964487552,hybrid,622714.4753939457,117837.98739953448,420.07024658122873,1,164295.76603853988,3590.1206094665986,566.2955918123596,0.8016399077477704
7347.03391823815,solid,384184.5494603078,329933.1811456057,280.17102289952436,2,190682.93693488205,4314.4024458091835,450.3660269978328,0.8066351158818866
8218.378475905643,hybrid,607852.0714225934,156626.31123867474,234.8631718184502,3,132634.0851650887,4553.328118238129,248.46799619632947,0.9183967367898768
6636.644733475608,solid,507850.84205873235,305116.76975328184,299.7204313726858,2,164328.29562654567,2833.4561291654545,503.5315114832977,0.8153559910779872
6237.808073836121,liquid,583786.4012881155,375813.99676678673,440.16662278404397,1,156121.4786763987,2436.632848715474,495.8681991629071,0.8923764176519537
8276.98364216432,hybrid,638188.7093269991,359311.2031232353,408.884262041571,2,119911.41834893738,4739.63810212517,301.75371861618214,0.9772559719741682
6738.096440332511,liquid,272251.3971619416,211801.91823326715,346.4812827860506,2,150770.9972148709,3457.4102156229674,110.93270856340044,0.9604573787455024
8106.447303481727,hybrid,418800.7155562998,233601.0027831657,293.1623170387775,1,134962.9726241507,3924.864399964059,386.54920221738695,0.8637019054945628
6444.859779850283,liquid,487208.3342804157,173980.65836855193,286.721584127877,3,106072.67781233395,4672.2954287866105,529.9053634990539,0.8024133022732207
9546.04919495184,hybrid,317229.73861738015,138823.89975491518,291.61747489512106,2,93063.29851015541,2804.4031007082394,490.3495142784295,0.8642666873520907
5886.158145516949,liquid,714807.2048689744,198962.00070686094,365.8138769370213,1,124198.0287593733,3850.6625451290674,178.70988785583108,0.8672895801187639
6895.04144433316,hybrid,390554.5210754017,320421.29580061405,356.1984812462886,1,98219.67237518558,4974.895429165524,540.9275577122893,0.8715410563074084
5156.398096197358,solid,474920.2185685864,243628.68516996075,319.10551525524136,2,153696.7803963289,2439.686690132192,224.21419144408821,0.8241688725677689
7330.110658616126,liquid,403162.9807066673,107689.28751482526,216.79026355120592,1,116703.5724600506,2804.942804646067,487.3503764283259,0.9356657596107985
6421.261228742107,solid,679022.365310875,218005.24957965623,350.86075741426305,2,137568.10727674596,3587.7225230368413,509.52745959524515,0.8073024146793979
6278.33913945221,hybrid,276542.5655309649,133366.70579912091,313.176184729423,3,137270.19876653355,4922.493212641233,128.58922452962116,0.9439992374723791
7259.391222767479,liquid,373629.95363940863,113357.03705645874,417.0161858964069,3,58879.47386866289,4429.408851536809,120.22574648252376,0.8320508222344805
9504.967316112026,hybrid,626309.7851360207,341784.7351611903,266.7230015033077,2,144339.1291287148,2315.980364364904,551.1281131041314,0.9088789068968455
5859.084093849916,hybrid,759906.8220700589,150244.72961991373,208.84857014893709,3,105034.56371601167,4362.798326470103,116.75236161038919,0.9593844971239823
8177.952405021752,hybrid,728299.558637572,162683.04649328793,398.00486100130314,1,183109.3776296695,3882.0323897674425,417.53526663240694,0.9443349362906714
5503.046454788672,hybrid,283022.4587722855,365738.4110939156,324.9707255715624,1,199195.99911215727,2461.578335265347,488.2704925317623,0.9020176608142633
9342.11510047113,solid,361724.834997667,283604.94087163114,282.8407051166219,3,156658.98693467194,2462.3349242953,349.7163498662254,0.9881025045098111
5844.462018046105,solid,795599.0142903925,308729.9965826551,260.3235137337887,3,87965.77731670087,2823.130597628634,352.30270799839445,0.9591630030241466
5346.611035321019,hybrid,507627.1217231144,305226.7266930372,275.2316801196845,2,91689.33041031417,3806.3734674892735,257.9796689035645,0.9067549982646901
7731.8173126561815,solid,256423.99186399314,360266.7336245483,249.00764763251425,1,117034.53453154294,2626.1711332550135,460.4240359967605,0.905250855233775
5624.216106279711,liquid,514999.7031085099,347362.53258758225,278.27731252341465,2,142909.56327388634,3756.802798954637,445.42671444059766,0.8420738749858362
5644.1377833535025,hybrid,566477.6280830482,181528.92859482806,333.12212088849145,1,65913.84448239133,3970.095370793198,77.21221500257587,0.905845753888802
8541.996343550793,liquid,223664.59452223574,138286.36323813722,446.26850457860326,3,61669.41472508253,2266.9924555421085,274.5941481231977,0.834304190866363
9354.639388414984,solid,558956.7827867514,227915.53021891284,209.6307542618043,2,62303.14713892486,3920.218847767362,388.9697216793389,0.9968704844583979
5733.651457596987,solid,532992.4283305213,142948.75341161445,352.04070434398835,1,58212.23016646751,3696.4020923939224,193.4265760708838,0.8138740504199479
8803.246878280219,hybrid,261105.529494113,153576.88383719794,401.3739093838367,3,145804.76980365734,4439.361931641905,325.86251931887136,0.8910020619591035
5031.3711790995185,solid,715091.1988584999,373819.6455999108,248.45831682622392,3,178456.31035464545,3879.7095193859764,226.183542537943,0.907739682485601
6879.420302237581,solid,408626.7346474405,365444.0193646432,414.6480404863197,2,123472.84623049588,2574.3646887841915,342.0168912029889,0.9174468500091503
5156.437726151265,liquid,298826.805190334,184457.05677379674,374.8857951204878,3,87237.96665480937,2501.208997976718,118.08134416038578,0.8151144933663976
9351.383352842759,hybrid,690351.19374511,315091.2451752937,394.0261100839546,1,51213.51585224837,3620.8002799411706,344.09133553266935,0.9369839733448728
6634.3622388752065,liquid,347585.64591041644,393893.4262019452,319.50786884391744,2,170076.2012736718,2787.578363395498,82.33025683184283,0.9404368787363093
7985.520252826492,solid,559820.2466896451,233473.83590886864,380.42013829553537,2,183305.1510081756,2806.6986088617177,595.2031199240032,0.9567841439226344
9484.571298101408,hybrid,716488.0136633315,197610.0253841657,257.41148222359453,1,96455.3046606082,2025.6516455750398,369.00610772234893,0.8157466092004039
5512.6929350378,liquid,414334.09041906643,255506.67748423148,277.3621619047376,1,70118.58751168565,3251.1774152465173,174.81136041174955,0.973780398015339
8829.394979874865,solid,256438.16326285835,225442.3747383176,382.4715731144368,1,104568.96620995895,2224.551639027635,305.59097806699754,0.8544796339346098
7981.977315569138,solid,740022.7017130522,151936.61645243067,228.3674273871386,1,193652.58539467116,4029.606384017553,267.6354505890238,0.9062001452568468
8898.964441388864,solid,768039.6626423589,344242.17084273056,320.1121473617354,1,129537.42976982106,3113.1418563129955,547.6193266972978,0.9889949343733567
5512.655635655152,liquid,355261.1526740066,242367.39612220236,367.15213936533803,2,51057.94536519609,4765.271450857444,86.37463025554172,0.9860611085534103
5252.461882622608,hybrid,649424.9354313959,277699.14089716994,215.52615449054002,3,72035.87060916125,4422.322953897883,401.06501430784425,0.8187252195466633
8765.808293037659,hybrid,211433.0558012304,144066.0103981938,354.72478075979245,1,189702.36656835707,2952.487068628683,408.24933368789397,0.9946165658322461
5624.2264543823985,solid,744244.749554563,285951.2848446218,408.23644842648366,3,137009.53823414166,4914.399540311017,339.52928033951116,0.937480866603143
5045.628344523853,liquid,426998.8597998065,281584.85227961227,375.63651231925985,1,90575.90587669122,4227.699853762422,386.0012996170111,0.9743026458343771
8781.29441509331,liquid,544147.3148143946,279023.9529802939,221.09759195888589,3,194585.8800236357,3661.4162525695515,98.32674658431243,0.9641561224858293
8280.18668110227,hybrid,266296.0893585912,272811.0522441113,325.4351605215139,3,108518.79329946672,2530.264715781351,224.66868930761302,0.8504366424840264
5424.411114092098,liquid,440603.24051210063,186201.95018958306,404.72291073449475,1,109435.18765579563,3194.026565133073,484.0752702397423,0.8818809736277495
5551.456057451342,hybrid,342744.4204053555,127749.36818716538,415.1815959684666,3,74834.76614192223,4521.697314958286,426.29784708393345,0.8562309019190337
5082.07064469974,hybrid,794645.9459353777,372854.64894471085,437.6848453684212,3,189581.16799662536,4583.649829803424,507.1392303076684,0.9204096239930045
9640.962931545677,hybrid,402412.57211688627,197109.90850518335,323.3583214801856,2,160047.7706893225,4706.869952214355,123.85610059803528,0.832109001131416
8248.1268953057,hybrid,684985.6283743704,112642.18254956095,399.82302237660804,2,198212.25239579537,2341.0292879671324,567.6586225343192,0.9601057445846924
6530.026479038226,hybrid,577198.1005615196,309308.83674793027,354.28266014071073,1,116535.10194662452,4736.7771633624325,527.5163225716517,0.922974708625939
7049.806627776197,hybrid,420240.7685813758,192138.42547416827,403.7239486182532,3,79116.44396487849,4130.207797611642,318.78653236509143,0.9174353382566837
7823.990275331986,liquid,624669.7668175949,246269.67081863238,353.82636924961866,2,79415.56517314562,2456.5124184692845,251.39599098135653,0.9844375811333975
7734.515875147135,solid,796427.630808904,398573.8178817457,283.18267644255366,2,118224.94023779237,2196.70350047016,548.8432153392009,0.889242389283918
8805.848893230163,liquid,767046.0162833702,287699.0552082809,360.86545105774667,2,72940.83673787568,3474.3747540364907,69.07335402367266,0.8142820143130102
7158.31495722187,hybrid,231335.96006291115,388944.97354345693,289.9467364531594,2,89874.52144017971,2101.3887112589864,387.0888436511564,0.9284875420970032
9000.221284040439,liquid,660857.5686357412,282556.58497189556,379.1432233592727,3,140278.74883074104,4150.121236231098,159.475826714819,0.9939015647207157
9757.010468002944,solid,286059.56583067495,356439.5653832428,360.05204566344855,2,75726.9409891321,3724.9461288203875,577.9012709427569,0.850754146147589
5271.106647129719,hybrid,644719.3303422697,327252.3365615466,338.16830836102633,1,64727.994903733335,3423.7402272260542,404.680763329548,0.8269288375152026
8526.031721566598,liquid,638860.2381934179,235233.51803930066,267.105375904967,2,189310.5834885912,2309.850785767016,320.7590100682965,0.8515681211906067
6633.441893861193,hybrid,696100.7644865146,383462.276804052,406.1410082438878,2,164601.83320302074,4500.575597294286,423.7838819239487,0.8320157036223836
6158.023250820093,solid,620529.9575214861,162501.1855938096,360.10137240083037,1,153755.83140647574,4857.858817512046,351.01939014033735,0.9023377306728882
9325.160350807404,hybrid,459254.2180054694,270937.1176559987,328.68143349143077,1,67040.41068986709,2803.01071212338,574.0966797801607,0.9721242760636619
9781.227652181711,liquid,231761.03555497786,239778.35943393662,276.70794562761284,1,85347.25312096634,4315.125416511824,516.8653205564677,0.824450216541846
9241.748387931179,hybrid,711548.080658615,229242.6927689907,225.4298788572527,1,129320.25267105088,2457.904966303561,292.62417933014893,0.8706825370428064
5845.41829819263,solid,223937.60364011198,232099.79604049746,221.8137103435655,2,55364.09587422524,3450.2848629983373,281.2574851382977,0.8437517276587269
7656.131005915086,liquid,321420.19997991977,137932.6987999241,260.1627074418932,3,72282.05403559175,3505.820267842296,144.7981050020884,0.9686041557279403
8463.254682604915,solid,550064.1583396697,383115.428503535,388.7243886898714,3,66519.6289606325,2549.64025780185,148.00434286766256,0.8274648324979132
6381.643384371133,liquid,270288.68964253826,233223.67854205435,404.3416941191216,2,106676.97066118919,3226.4754443989486,388.6911973347146,0.9507147593844507
6206.763780094872,hybrid,310215.1812070353,190425.9910632689,416.51049647903375,2,103759.56306809539,3419.1175438503124,434.91293432449874,0.9456226616282293
7868.4840937622175,solid,646034.7401694775,384311.61831278156,426.29245385458887,1,61674.997128189905,3109.3193441423346,426.20119550698996,0.9339876286061145
6857.141968384484,solid,787959.6590383361,257174.68160068002,205.22477874725095,3,184623.91622853535,4469.631843212923,237.3697626978604,0.8819589431225614
5338.09331052607,liquid,793013.2768297687,141280.87306057775,217.50391447650813,2,91002.63149267196,3224.622240475801,328.66088659188006,0.8904400844577012
9247.075318493587,liquid,543926.1296640211,196985.8406369181,203.0543241095587,2,57187.30104979778,2929.020136522418,377.6959260345785,0.9780296323060388
9632.16070678431,hybrid,795273.4583200645,134107.39451761625,301.1429607784073,1,170524.23397137367,3662.2806017298744,134.74687201622004,0.8097647261252264
8036.276972852293,solid,598429.9536251752,341702.62563140446,378.2723655749188,3,55300.45964927472,2170.5444682777,477.0117206255266,0.8081580053650776
7929.362236216326,hybrid,447198.6687880619,168213.9195831981,334.56328501228927,2,70724.87159610618,2675.8576669875574,330.3191976319887,0.8313019769843968
6304.210326151173,solid,364357.64401417744,153247.8568779503,411.45302226119486,2,91161.7785916042,3336.4353804195275,107.90589602255548,0.8946572882593138
5317.254955559366,hybrid,421681.77667823667,304032.5103160648,411.07611720567036,1,71923.70175702289,3652.233426839557,433.7611400526149,0.8426358536129821
7097.104259258189,hybrid,254929.8576470547,134161.12284081042,204.71666219853188,2,135844.53589609847,4356.868070216651,186.37045293393578,0.8593535874754638
8735.649457429474,hybrid,609944.0271540969,364070.8727701077,330.1957058368382,1,101888.58089274091,2686.66898993676,493.4018184431864,0.8302349377454006
5502.550310713862,liquid,633508.5623860339,278217.4842652496,293.1150330905528,3,164768.6643618386,2778.8591691640204,307.8270186693366,0.9081654220865926
6261.364131398598,hybrid,434108.3352186143,213143.93595496175,240.16378576035743,2,62692.68687820251,2103.912391798229,301.5613267854402,0.8466187146536222
7612.282553054654,solid,460201.0926530241,278050.4282958206,230.626676041311,3,115265.54832804165,2204.8117648529847,367.49200067930565,0.8515891899853465
8822.134191960535,solid,499674.591727317,339641.755772748,384.08268201374415,3,128641.77350415295,3873.6484139940767,184.15101219126356,0.9808846310168561
6515.706212237789,hybrid,406697.7153089887,370056.233034567,378.3987782167394,1,102552.34388809954,3307.0787308862446,322.4307077428061,0.9684767585509013
5431.210898875074,hybrid,444920.2680856654,223298.40798704544,340.0384508547749,3,94537.58979713786,4918.725268645838,140.9744759415837,0.8330484362533755
9019.490857922076,liquid,778160.428742494,115770.42596861089,266.4698915153026,1,110602.80508094258,2908.810201092502,524.3583970064064,0.9550271794292645
7084.908842537938,hybrid,695534.8037806635,292312.82776599785,201.14112295664637,1,106562.6710240558,3189.7741296390004,276.3641591221854,0.8698363126945433
9741.521102255654,liquid,201006.59865387675,358234.55622318434,306.916185018085,1,73660.76290464813,2144.5006692276065,384.6132116644614,0.9510395343026461
9926.106774687973,liquid,294828.19734569447,248060.42493854294,231.4036962604546,2,60930.89159353077,2708.378809625641,319.8542479182776,0.9843451881524417
9779.279480999143,solid,448284.7325309069,302351.08397138293,388.93808062896915,2,197862.17779602009,4784.7331110133955,569.0475080327744,0.933791490563924
9504.382134191645,hybrid,718429.5835281606,105700.36932533991,441.5641558280982,3,51781.455611922516,3325.3475404549554,550.2357967052922,0.8075456129511539
9826.561169748333,solid,396386.6306587242,277601.3930972017,282.95662272708273,1,199671.63490550412,4466.175794195543,340.05724315968496,0.8718400492591785
6370.351322810512,solid,342178.27601218224,134937.1710360294,375.7393258417905,1,189072.67768594195,3508.910519244051,403.86440402748883,0.9495798832864948
9200.137932045025,liquid,278076.25144415046,156473.46153782186,302.42817058868366,3,177034.73584499361,3149.396692205385,438.48393518665415,0.820578651260515
6014.982899467671,solid,203194.6645495248,220916.2448584063,399.51774280927214,3,103776.70001263535,2694.2660539272947,503.2628454029364,0.9914809603349151
5207.092413262589,solid,422274.18481130886,166125.14637187557,213.51360508849896,3,79852.44418856555,2519.4428355887094,136.0317192383015,0.9469825571983514
5123.735826773444,solid,342552.96392322995,280883.1923658196,396.27626422762046,1,59628.56445690704,4447.588542121428,337.3367201621683,0.8776234989845587
8170.502697476429,liquid,270639.5601345875,281412.0576095991,259.868978461767,2,135078.51257702347,3344.5509649026776,415.6144510384767,0.9310036737672177
8950.446251269981,solid,313796.57589531434,256070.7562885604,388.29716438503306,1,194425.13900805992,4305.451293394652,298.20353406305287,0.8993867365779967
8610.706994658254,liquid,453683.98485500144,213414.7991491498,411.5257484286067,2,51736.14059641,2506.9826798338263,295.97197931304,0.9057572108041088
6591.70303588964,liquid,352216.38388823916,282162.8470185138,285.36323776229733,1,129932.13511829174,3913.3615178434356,130.53028081155597,0.9508503961720456
7523.7174333944795,solid,455602.49741110264,141991.3494967435,345.7961968098915,3,148697.61686741398,2131.417425913087,342.95656975750956,0.918375055730224
5141.503544013102,hybrid,771211.7302579235,343516.19526461844,448.33465371286457,1,181930.32383851215,3186.5910156303225,567.4226646286783,0.9398569922731801
9782.05152628593,hybrid,328576.05243955675,224089.01815931645,334.0145664820308,3,143995.7282433152,2160.5791158003376,250.46061835201067,0.877956180204586
7266.973039799631,hybrid,722264.607799446,385426.7866327157,379.2244109897604,3,65895.68088765134,4583.870468237945,460.81389291095326,0.9583917317319345
9614.279086727758,solid,607340.1199300224,310035.7805090528,224.9846966546364,1,108382.04555699405,4334.6422929740675,388.06955089349015,0.903214781388616
6263.868737440483,solid,500042.5862050662,143903.58255859913,360.61131292449835,3,85214.56986405124,2239.4016864239343,452.0788274181502,0.8013690165730862
8649.201083069347,solid,590309.4215128107,263396.9258115593,313.25281708664335,2,168611.5014453103,3890.9916699815826,578.2753276916145,0.8138419121529878
9489.181590304797,solid,763623.4071989539,301958.1528571778,299.97182778965816,1,174996.39288173424,3809.2607890248482,406.92845155673524,0.9073710566354434
9797.807172858,hybrid,237087.11736556888,337044.18009705277,357.61948865904685,2,139473.10562266113,2611.45727140927,379.3414903467495,0.8215999751917428
5603.0833877985115,liquid,594611.3545736033,286817.64349029434,436.7882663435858,2,161963.13882623625,3157.781516299261,449.9656445903023,0.8264542058961902
9112.48331896236,hybrid,557399.9545989186,183883.8671203595,439.0024469678872,3,177837.499587998,4238.968598948944,477.7233108803195,0.9980437052224549
8988.220495487189,solid,754683.1305360072,196016.30866033386,341.802122649711,2,136357.78690641356,2677.034849602938,440.2557665327865,0.9146540603030309
8590.355625971173,solid,636549.8394151399,185204.97492243903,401.06793292938926,2,182391.26955775468,2426.98831980084,417.9381627956403,0.9109575184031851
8891.609613918095,liquid,618808.3826000195,303060.47596137144,414.37203690504816,1,128362.19317814315,4518.364238109691,205.6600272848216,0.9116391464965092
6514.494481137728,hybrid,714184.5160300389,170171.59751957323,380.4237413748774,3,93121.68357053632,2238.755261977829,407.6991529535699,0.8101256922070089
6429.170080070109,solid,699701.3029597844,198851.82654909586,285.41699812816245,3,136272.62693586093,3621.0029430536765,94.02429832110221,0.8554207561194415
6935.332101579141,hybrid,330003.5748714895,314297.5713922044,379.11095691840194,3,141867.4033084346,2611.1291372567675,83.1062426253275,0.8822970582734739
9098.97683271447,liquid,464969.8142334358,351691.5720057364,445.9206712945636,2,76203.90406643166,4033.9338838419467,191.15503845214232,0.8236962911791464
7218.6100429872295,liquid,234018.98016834786,399440.82828373986,298.9677486656873,3,63020.54694994595,4727.263711416621,113.51955013990849,0.8977966307620117
9417.598746169868,solid,308238.781671928,133578.9442604676,429.0010839625579,1,178188.55083447113,2404.2172494321007,472.7551091066964,0.8478899113921451
5546.038639578193,hybrid,420218.49798929825,120944.07408807246,242.02413131014987,3,170898.72925712168,3872.508695070531,190.80526954411036,0.8235320159623597
7390.639277015744,liquid,706600.221157735,303955.86516402283,340.5644318009189,2,134807.3628847897,2209.2408131305933,475.1852264176143,0.8043239423503713
7979.497109961045,liquid,699713.3869353557,260490.31925263104,292.41602881662504,1,55881.96501519453,3474.5828375845053,305.7256048784068,0.995483785402895
9645.220824431848,hybrid,637917.1566561969,359010.6841086823,426.20927883247094,2,178668.55054608808,2443.2728536496033,290.17804503699153,0.985388449549234
9499.601652318923,liquid,743724.8174570982,152163.27294891363,331.32919592123613,1,61288.238206946844,4977.453547155461,355.9898351957114,0.8088144037573363
5170.142455050878,solid,405248.58214177284,316432.743187028,261.86960696190283,1,89469.39760283535,4887.646348637725,127.83206359924233,0.8782996983888306
7460.40035393705,hybrid,657671.0733285383,208594.42954842374,351.06599168671414,1,115231.25052238296,3517.40224606248,129.0399411639052,0.8430350568575937
7956.694228453458,hybrid,618510.5566162332,261707.89462272963,396.74074725907667,1,156844.3712304825,2756.2008565556016,415.19725012943235,0.8484251578431331
6932.848358701471,solid,259037.63239882045,263445.14258880104,314.673940263712,2,168647.9452973724,3559.838745413137,86.7818712435359,0.9911346519105753
9036.434945771716,liquid,473303.8183579176,334168.60118646733,383.1845561398078,1,138041.23433156396,4161.120651093299,89.90068512682889,0.8264317234772443
5411.3005521170435,liquid,798628.7669038723,233788.42917992908,293.00774496183664,1,63813.03186821904,4142.103685844608,502.44632320157064,0.9991695559175
6425.720075205269,solid,619808.5512919959,276027.75208953046,219.36366966203633,1,125673.41216058393,4127.553175066963,293.3617516775147,0.9302862438447301
9615.835120819522,solid,301559.5745806572,399503.65585839225,235.28480047130878,3,63920.20739530629,2594.380679201776,429.2446704767855,0.9125472097526158
9749.506158326993,hybrid,423133.4893540914,215455.25386702677,354.0382115411379,1,72144.5602910837,4108.749731159793,506.65879156487483,0.8524792757046994
6538.680377515477,liquid,718298.0230372129,305445.09265401744,317.8721628323394,2,61232.59433484273,2622.747687518574,84.38097161605049,0.9520372579078564
5438.484099385892,hybrid,768688.0275115154,103438.96689860449,404.4623141255878,1,120662.39864381809,2732.1945864060126,237.05249211144414,0.9473358161293504
6192.7625430855915,hybrid,707229.5853136354,234898.107959395,257.90701581608664,1,179155.3739456957,4206.801334770222,261.6588418057132,0.8978922291129875
7138.03060628972,hybrid,733365.9551487712,116266.09187139274,276.77610826564944,2,89595.01446873619,3679.735148897923,292.5364671333191,0.9496229004649795
6748.501349123895,liquid,584682.370749722,379020.6488475768,399.7190551590906,1,144811.34633281236,3017.5790325211756,440.30608667984916,0.8101490906744307
8735.44861032533,hybrid,261837.32975785193,311621.4568115439,247.25315231414027,3,137119.10713850206,2172.4850732777313,178.53585795958824,0.8056491699938192
8222.849765244138,liquid,267771.48683963116,134944.77630878982,259.18549802220014,3,52113.91681390034,4052.4588980503727,338.9952420932906,0.8541236859116214
6092.086489994829,solid,502619.7741704956,336194.3313935925,308.8922731557259,2,159630.32482030313,3826.015639412348,256.68273907503067,0.9885364850656599
6809.12315916451,liquid,317708.67141724454,125883.30440612408,412.1065048409072,2,111427.79013656406,3421.324506539117,312.2866178401701,0.9694896027079927
9383.536726876271,solid,543425.8554062586,121540.89442726377,413.71753005232273,2,69209.42200336748,4472.409608635597,544.7029623859055,0.9469950029716163
7795.637830641454,solid,407525.49729523424,257424.25101632014,211.8016051995061,3,132867.98029615585,4575.405129618144,137.17618582324167,0.9898647839909611
6798.163797863773,liquid,215665.10746119198,147714.35772215168,262.82519487401754,2,133079.3968988145,2357.049759873748,350.92068832336946,0.8629151798148329
9765.142948964216,hybrid,731956.8128256189,152780.5894700364,424.2344758849306,2,57599.52313305105,4500.155748449964,214.92603263393048,0.9812250433493613
6546.589792054218,solid,356893.3737245768,361273.4798333864,205.3811913305098,2,140197.92942785908,2702.284168166466,524.7461703685258,0.9023462376261614
7594.69604438591,hybrid,709359.9121494658,210221.28557190762,401.09640246712615,3,153153.82069457814,2739.1371961789523,535.5408433448649,0.8369585437618652
8795.150510670854,solid,690735.0800784638,245035.78812034774,272.0346388595484,1,194362.28041373062,3582.0774885134097,309.0953554348323,0.8593357085607106
7384.683748030673,solid,528528.1049366541,212111.1605312277,210.2837074243531,3,109872.53260303619,2312.2964963604913,191.21625676766132,0.9151679832342228
8172.754269459641,solid,548509.3792465162,367531.5432834243,284.7735131817324,1,67989.35394587605,2766.1602707057655,388.385079814713,0.8875031152915455
6129.8923470734,solid,776227.0743256762,328353.8032198725,242.3440682939134,2,129219.71361959899,4502.674616547908,159.7587671797998,0.8145128861448394
6242.556231571855,hybrid,637219.4718498809,354378.89617480664,346.8303023019413,3,172488.42445566278,2270.170707621961,85.94892928843915,0.9273486811355854
5473.720346075139,hybrid,669981.5153742308,380741.83900023537,333.33079460149537,2,75342.57919948391,3514.1809309545943,300.5800343893929,0.8061632821661423
8768.216191356973,solid,473581.4748224295,334572.9739936412,279.62360206912103,1,79655.02875227277,3295.6759652006785,520.2891022787271,0.891853743990444
7483.759083022264,liquid,434072.9704283627,259208.8716048454,208.51698633186487,2,178681.1082615269,3891.943803098845,344.1232901679157,0.9541942590585004
7490.903184361854,solid,274401.1421636981,397194.9799023814,438.5158886366887,3,59207.78649595063,2572.8611090094587,434.24098128330024,0.8588624643981813
7129.020544609358,hybrid,300449.87659619004,223925.35082955513,388.39871740186777,2,73616.3489167086,3525.4476055476653,561.920820399487,0.986757755846205
6099.75683820095,liquid,486995.1280663229,222913.55815746088,288.8029718367833,1,117985.52357171211,3891.896156552066,523.0192935613593,0.954357595591554
